1,1024,0.171875,34.594593
2,1024,0.171875,61.317364
4,1024,0.192383,103.434341
6,1024,0.194336,120.470589
8,1024,0.194336,123.373497
1,2048,0.181641,34.594593
2,2048,0.181641,68.039864
4,2048,0.181641,118.381500
6,2048,0.204102,131.282059
8,2048,0.204102,147.338135
1,4096,0.191895,32.201260
2,4096,0.199219,64.301414
4,4096,0.199219,118.724640
6,4096,0.199707,134.736847
8,4096,0.190918,177.316025
1,8192,0.188721,30.532986
2,8192,0.197510,63.454685
4,8192,0.197510,123.187973
6,8192,0.189453,136.079727
8,8192,0.191406,177.700653
1,16384,0.194763,30.854990
2,16384,0.186157,63.405571
4,16384,0.179504,121.995529
6,16384,0.179504,136.875519
8,16384,0.187439,175.982819
1,32768,0.189362,31.065605
2,32768,0.189362,60.760246
4,32768,0.187866,118.810730
6,32768,0.187866,136.079727
8,32768,0.192505,174.112640
1,65536,0.189102,30.398441
2,65536,0.189102,60.003662
4,65536,0.189041,115.828918
6,65536,0.192276,133.501724
8,65536,0.192276,173.009506
1,131072,0.190689,30.148129
2,131072,0.190941,59.052082
4,131072,0.190941,116.105942
6,131072,0.190651,134.047867
8,131072,0.190010,173.559326
1,262144,0.190041,30.537966
2,262144,0.189224,57.840343
4,262144,0.189678,115.844269
6,262144,0.190823,133.562943
8,262144,0.190575,173.433014
1,524288,0.190311,29.125332
2,524288,0.189806,57.627998
4,524288,0.189232,103.029854
6,524288,0.190510,133.464355
8,524288,0.189795,173.968216
1,1048576,0.190300,29.737894
2,1048576,0.190248,57.739380
4,1048576,0.189682,115.466675
6,1048576,0.190474,137.000702
8,1048576,0.190343,173.942245
