SimdMulSum,1024,506.453997,-8.708352
SimdMulSum,1024,1585.452960,-8.708352
SimdMulSum,1024,1862.001063,-8.708352
SimdMulSum,1024,1865.159674,-8.708352
SimdMulSum,1024,1873.103284,-8.708352
SimdMulSum,1024,1858.853132,-8.708352
SimdMulSum,1024,1873.103284,-8.708352
SimdMulSum,1024,1871.509154,-8.708352
SimdMulSum,1024,1871.509154,-8.708352
SimdMulSum,1024,1852.589095,-8.708352
SimdMulSum,1024,1871.509154,-8.708352
SimdMulSum,1024,1857.283155,-8.708352
SimdMulSum,1024,1868.329019,-8.708352
SimdMulSum,1024,1869.917734,-8.708352
SimdMulSum,1024,1865.159674,-8.708352
SimdMulSum,1024,1869.917734,-8.708352
SimdMulSum,1024,1868.329019,-8.708352
SimdMulSum,1024,1868.329019,-8.708352
SimdMulSum,1024,1868.329019,-8.708352
SimdMulSum,1024,1857.283155,-8.708352
SimdMulSum,1024,1871.509154,-8.708352
SimdMulSum,1024,1858.853132,-8.708352
SimdMulSum,1024,1865.159674,-8.708352
SimdMulSum,1024,1868.329019,-8.708352
SimdMulSum,1024,1868.329019,-8.708352
NonSimdMulSum,1024,246.970267,-8.708343
NonSimdMulSum,1024,252.210489,-8.708343
NonSimdMulSum,1024,252.355205,-8.708343
NonSimdMulSum,1024,250.915479,-8.708343
NonSimdMulSum,1024,250.858231,-8.708343
NonSimdMulSum,1024,250.915479,-8.708343
NonSimdMulSum,1024,252.413138,-8.708343
NonSimdMulSum,1024,252.152649,-8.708343
NonSimdMulSum,1024,252.152649,-8.708343
NonSimdMulSum,1024,251.030052,-8.708343
NonSimdMulSum,1024,140.100870,-8.708343
NonSimdMulSum,1024,241.465165,-8.708343
NonSimdMulSum,1024,239.989442,-8.708343
NonSimdMulSum,1024,241.279708,-8.708343
NonSimdMulSum,1024,241.438653,-8.708343
NonSimdMulSum,1024,241.385648,-8.708343
NonSimdMulSum,1024,240.146692,-8.708343
NonSimdMulSum,1024,241.412148,-8.708343
NonSimdMulSum,1024,241.385648,-8.708343
NonSimdMulSum,1024,241.385648,-8.708343
NonSimdMulSum,1024,241.385648,-8.708343
NonSimdMulSum,1024,241.412148,-8.708343
NonSimdMulSum,1024,241.438653,-8.708343
NonSimdMulSum,1024,241.385648,-8.708343
NonSimdMulSum,1024,240.199154,-8.708343
SimdMul,1024,1421.475925,0.680375
SimdMul,1024,1723.372457,0.680375
SimdMul,1024,1601.619268,0.680375
SimdMul,1024,1600.453607,0.680375
SimdMul,1024,1668.454670,0.680375
SimdMul,1024,1683.785035,0.680375
SimdMul,1024,1678.643707,0.680375
SimdMul,1024,1885.954765,0.680375
SimdMul,1024,1681.210440,0.680375
SimdMul,1024,1892.446864,0.680375
SimdMul,1024,1683.785035,0.680375
SimdMul,1024,1894.076878,0.680375
SimdMul,1024,1667.189731,0.680375
SimdMul,1024,1894.076878,0.680375
SimdMul,1024,1892.446864,0.680375
SimdMul,1024,1894.076878,0.680375
SimdMul,1024,1681.210440,0.680375
SimdMul,1024,1681.210440,0.680375
SimdMul,1024,1892.446864,0.680375
SimdMul,1024,1673.533680,0.680375
SimdMul,1024,1681.210440,0.680375
