ArrayMulti,1024,8,128,0.017984
ArrayMultiAdd,1024,8,128,0.021660
ArrayMultiReduce,1024,8,128,0.024098
ArrayMultiReduceDouble,1024,8,128,0.021750
ArrayMulti,1024,16,64,0.015807
ArrayMultiAdd,1024,16,64,0.024742
ArrayMultiReduce,1024,16,64,0.022208
ArrayMultiReduceDouble,1024,16,64,0.023941
ArrayMulti,1024,32,32,0.015623
ArrayMultiAdd,1024,32,32,0.023318
ArrayMultiReduce,1024,32,32,0.023043
ArrayMultiReduceDouble,1024,32,32,0.024385
ArrayMulti,1024,64,16,0.017933
ArrayMultiAdd,1024,64,16,0.024498
ArrayMultiReduce,1024,64,16,0.020400
ArrayMultiReduceDouble,1024,64,16,0.017173
ArrayMulti,1024,128,8,0.018658
ArrayMultiAdd,1024,128,8,0.024412
ArrayMultiReduce,1024,128,8,0.024523
ArrayMultiReduceDouble,1024,128,8,0.023837
ArrayMulti,1024,256,4,0.015020
ArrayMultiAdd,1024,256,4,0.023366
ArrayMultiReduce,1024,256,4,0.017869
ArrayMultiReduceDouble,1024,256,4,0.023029
ArrayMulti,1024,512,2,0.018643
ArrayMultiAdd,1024,512,2,0.021704
ArrayMultiReduce,1024,512,2,0.018654
ArrayMultiReduceDouble,1024,512,2,0.019207
ArrayMulti,1024,1024,1,0.018704
ArrayMultiAdd,1024,1024,1,0.023626
ArrayMultiReduce,1024,1024,1,0.023215
ArrayMultiReduceDouble,1024,1024,1,0.023888
ArrayMulti,2048,8,256,0.028530
ArrayMultiAdd,2048,8,256,0.042651
ArrayMultiReduce,2048,8,256,0.046423
ArrayMultiReduceDouble,2048,8,256,0.045809
ArrayMulti,2048,16,128,0.029512
ArrayMultiAdd,2048,16,128,0.041768
ArrayMultiReduce,2048,16,128,0.034815
ArrayMultiReduceDouble,2048,16,128,0.040185
ArrayMulti,2048,32,64,0.037096
ArrayMultiAdd,2048,32,64,0.045359
ArrayMultiReduce,2048,32,64,0.048889
ArrayMultiReduceDouble,2048,32,64,0.045950
ArrayMulti,2048,64,32,0.034357
ArrayMultiAdd,2048,64,32,0.037873
ArrayMultiReduce,2048,64,32,0.046988
ArrayMultiReduceDouble,2048,64,32,0.047049
ArrayMulti,2048,128,16,0.035066
ArrayMultiAdd,2048,128,16,0.046548
ArrayMultiReduce,2048,128,16,0.037278
ArrayMultiReduceDouble,2048,128,16,0.039091
ArrayMulti,2048,256,8,0.040825
ArrayMultiAdd,2048,256,8,0.047462
ArrayMultiReduce,2048,256,8,0.047197
ArrayMultiReduceDouble,2048,256,8,0.042800
ArrayMulti,2048,512,4,0.035494
ArrayMultiAdd,2048,512,4,0.050395
ArrayMultiReduce,2048,512,4,0.045372
ArrayMultiReduceDouble,2048,512,4,0.044149
ArrayMulti,2048,1024,2,0.034895
ArrayMultiAdd,2048,1024,2,0.044891
ArrayMultiReduce,2048,1024,2,0.043989
ArrayMultiReduceDouble,2048,1024,2,0.044292
ArrayMulti,4096,8,512,0.065694
ArrayMultiAdd,4096,8,512,0.092663
ArrayMultiReduce,4096,8,512,0.087859
ArrayMultiReduceDouble,4096,8,512,0.071891
ArrayMulti,4096,16,256,0.082323
ArrayMultiAdd,4096,16,256,0.098138
ArrayMultiReduce,4096,16,256,0.097371
ArrayMultiReduceDouble,4096,16,256,0.098632
ArrayMulti,4096,32,128,0.058735
ArrayMultiAdd,4096,32,128,0.093331
ArrayMultiReduce,4096,32,128,0.097271
ArrayMultiReduceDouble,4096,32,128,0.101570
ArrayMulti,4096,64,64,0.070520
ArrayMultiAdd,4096,64,64,0.049951
ArrayMultiReduce,4096,64,64,0.085715
ArrayMultiReduceDouble,4096,64,64,0.074550
ArrayMulti,4096,128,32,0.081992
ArrayMultiAdd,4096,128,32,0.100037
ArrayMultiReduce,4096,128,32,0.094107
ArrayMultiReduceDouble,4096,128,32,0.097745
ArrayMulti,4096,256,16,0.067583
ArrayMultiAdd,4096,256,16,0.091178
ArrayMultiReduce,4096,256,16,0.094633
ArrayMultiReduceDouble,4096,256,16,0.060635
ArrayMulti,4096,512,8,0.065366
ArrayMultiAdd,4096,512,8,0.093679
ArrayMultiReduce,4096,512,8,0.082918
ArrayMultiReduceDouble,4096,512,8,0.064167
ArrayMulti,4096,1024,4,0.068522
ArrayMultiAdd,4096,1024,4,0.091859
ArrayMultiReduce,4096,1024,4,0.086979
ArrayMultiReduceDouble,4096,1024,4,0.093525
ArrayMulti,8192,8,1024,0.133673
ArrayMultiAdd,8192,8,1024,0.197113
ArrayMultiReduce,8192,8,1024,0.205288
ArrayMultiReduceDouble,8192,8,1024,0.205010
ArrayMulti,8192,16,512,0.123806
ArrayMultiAdd,8192,16,512,0.176036
ArrayMultiReduce,8192,16,512,0.170001
ArrayMultiReduceDouble,8192,16,512,0.194709
ArrayMulti,8192,32,256,0.152833
ArrayMultiAdd,8192,32,256,0.178006
ArrayMultiReduce,8192,32,256,0.179831
ArrayMultiReduceDouble,8192,32,256,0.176036
ArrayMulti,8192,64,128,0.153004
ArrayMultiAdd,8192,64,128,0.205829
ArrayMultiReduce,8192,64,128,0.180584
ArrayMultiReduceDouble,8192,64,128,0.193898
ArrayMulti,8192,128,64,0.124576
ArrayMultiAdd,8192,128,64,0.169319
ArrayMultiReduce,8192,128,64,0.180572
ArrayMultiReduceDouble,8192,128,64,0.198840
ArrayMulti,8192,256,32,0.102307
ArrayMultiAdd,8192,256,32,0.200568
ArrayMultiReduce,8192,256,32,0.179523
ArrayMultiReduceDouble,8192,256,32,0.176899
ArrayMulti,8192,512,16,0.128809
ArrayMultiAdd,8192,512,16,0.187015
ArrayMultiReduce,8192,512,16,0.182596
ArrayMultiReduceDouble,8192,512,16,0.175873
ArrayMulti,8192,1024,8,0.141720
ArrayMultiAdd,8192,1024,8,0.192305
ArrayMultiReduce,8192,1024,8,0.184202
ArrayMultiReduceDouble,8192,1024,8,0.187186
ArrayMulti,16384,8,2048,0.307640
ArrayMultiAdd,16384,8,2048,0.353836
ArrayMultiReduce,16384,8,2048,0.342496
ArrayMultiReduceDouble,16384,8,2048,0.347715
ArrayMulti,16384,16,1024,0.312588
ArrayMultiAdd,16384,16,1024,0.367017
ArrayMultiReduce,16384,16,1024,0.377616
ArrayMultiReduceDouble,16384,16,1024,0.377807
ArrayMulti,16384,32,512,0.203039
ArrayMultiAdd,16384,32,512,0.380219
ArrayMultiReduce,16384,32,512,0.424907
ArrayMultiReduceDouble,16384,32,512,0.425813
ArrayMulti,16384,64,256,0.307802
ArrayMultiAdd,16384,64,256,0.360436
ArrayMultiReduce,16384,64,256,0.329472
ArrayMultiReduceDouble,16384,64,256,0.339621
ArrayMulti,16384,128,128,0.165711
ArrayMultiAdd,16384,128,128,0.376566
ArrayMultiReduce,16384,128,128,0.399941
ArrayMultiReduceDouble,16384,128,128,0.390709
ArrayMulti,16384,256,64,0.244191
ArrayMultiAdd,16384,256,64,0.413863
ArrayMultiReduce,16384,256,64,0.386033
ArrayMultiReduceDouble,16384,256,64,0.395940
ArrayMulti,16384,512,32,0.282883
ArrayMultiAdd,16384,512,32,0.352701
ArrayMultiReduce,16384,512,32,0.353965
ArrayMultiReduceDouble,16384,512,32,0.359188
ArrayMulti,16384,1024,16,0.300139
ArrayMultiAdd,16384,1024,16,0.375212
ArrayMultiReduce,16384,1024,16,0.309951
ArrayMultiReduceDouble,16384,1024,16,0.383691
ArrayMulti,32768,8,4096,0.505071
ArrayMultiAdd,32768,8,4096,0.667740
ArrayMultiReduce,32768,8,4096,0.704310
ArrayMultiReduceDouble,32768,8,4096,0.698395
ArrayMulti,32768,16,2048,0.522058
ArrayMultiAdd,32768,16,2048,0.710202
ArrayMultiReduce,32768,16,2048,0.667944
ArrayMultiReduceDouble,32768,16,2048,0.631831
ArrayMulti,32768,32,1024,0.559706
ArrayMultiAdd,32768,32,1024,0.779930
ArrayMultiReduce,32768,32,1024,0.790447
ArrayMultiReduceDouble,32768,32,1024,0.736409
ArrayMulti,32768,64,512,0.612280
ArrayMultiAdd,32768,64,512,0.810046
ArrayMultiReduce,32768,64,512,0.795861
ArrayMultiReduceDouble,32768,64,512,0.796326
ArrayMulti,32768,128,256,0.533976
ArrayMultiAdd,32768,128,256,0.588664
ArrayMultiReduce,32768,128,256,0.702693
ArrayMultiReduceDouble,32768,128,256,0.787692
ArrayMulti,32768,256,128,0.482990
ArrayMultiAdd,32768,256,128,0.782351
