ArrayMulti,524288,64,8192,1.951616
ArrayMultiAdd,524288,64,8192,2.754641
ArrayMultiReduce,524288,64,8192,2.810864
ArrayMultiReduceDouble,524288,64,8192,1.952728
ArrayMulti,524288,128,4096,1.721590
ArrayMultiAdd,524288,128,4096,2.428429
ArrayMultiReduce,524288,128,4096,2.916567
ArrayMultiReduceDouble,524288,128,4096,2.367844
ArrayMulti,524288,256,2048,1.429010
ArrayMultiAdd,524288,256,2048,2.358906
ArrayMultiReduce,524288,256,2048,2.721990
ArrayMultiReduceDouble,524288,256,2048,2.222002
ArrayMulti,524288,512,1024,2.137979
ArrayMultiAdd,524288,512,1024,2.677275
ArrayMultiReduce,524288,512,1024,2.978469
ArrayMultiReduceDouble,524288,512,1024,1.945035
ArrayMulti,524288,1024,512,1.786099
ArrayMultiAdd,524288,1024,512,2.548205
ArrayMultiReduce,524288,1024,512,2.779201
ArrayMultiReduceDouble,524288,1024,512,2.190612
ArrayMulti,1048576,8,131072,2.236614
ArrayMultiAdd,1048576,8,131072,2.032380
ArrayMultiReduce,1048576,8,131072,2.134788
ArrayMultiReduceDouble,1048576,8,131072,2.034028
ArrayMulti,1048576,16,65536,2.658998
ArrayMultiAdd,1048576,16,65536,2.548297
ArrayMultiReduce,1048576,16,65536,2.818503
ArrayMultiReduceDouble,1048576,16,65536,2.922664
ArrayMulti,1048576,32,32768,3.294373
ArrayMultiAdd,1048576,32,32768,3.259079
ArrayMultiReduce,1048576,32,32768,3.536036
ArrayMultiReduceDouble,1048576,32,32768,3.358162
ArrayMulti,1048576,64,16384,3.777128
ArrayMultiAdd,1048576,64,16384,3.079139
ArrayMultiReduce,1048576,64,16384,3.891744
ArrayMultiReduceDouble,1048576,64,16384,3.645725
ArrayMulti,1048576,128,8192,3.984209
ArrayMultiAdd,1048576,128,8192,3.476112
ArrayMultiReduce,1048576,128,8192,4.882798
ArrayMultiReduceDouble,1048576,128,8192,3.240146
ArrayMulti,1048576,256,4096,3.460179
ArrayMultiAdd,1048576,256,4096,3.138989
ArrayMultiReduce,1048576,256,4096,3.590546
ArrayMultiReduceDouble,1048576,256,4096,3.486467
ArrayMulti,1048576,512,2048,3.722090
ArrayMultiAdd,1048576,512,2048,3.334423
ArrayMultiReduce,1048576,512,2048,3.752674
ArrayMultiReduceDouble,1048576,512,2048,3.461481
ArrayMulti,1048576,1024,1024,3.093427
ArrayMultiAdd,1048576,1024,1024,3.308573
ArrayMultiReduce,1048576,1024,1024,4.154339
ArrayMultiReduceDouble,1048576,1024,1024,3.279147
ArrayMulti,2097152,8,262144,2.930432
ArrayMultiAdd,2097152,8,262144,3.043210
ArrayMultiReduce,2097152,8,262144,2.987690
ArrayMultiReduceDouble,2097152,8,262144,3.130423
ArrayMulti,2097152,16,131072,3.796293
ArrayMultiAdd,2097152,16,131072,4.517388
ArrayMultiReduce,2097152,16,131072,4.377046
ArrayMultiReduceDouble,2097152,16,131072,4.274450
ArrayMulti,2097152,32,65536,5.914451
ArrayMultiAdd,2097152,32,65536,5.681322
ArrayMultiReduce,2097152,32,65536,5.423594
ArrayMultiReduceDouble,2097152,32,65536,5.001102
ArrayMulti,2097152,64,32768,6.641475
ArrayMultiAdd,2097152,64,32768,7.177234
ArrayMultiReduce,2097152,64,32768,6.984547
ArrayMultiReduceDouble,2097152,64,32768,6.425767
ArrayMulti,2097152,128,16384,6.424744
ArrayMultiAdd,2097152,128,16384,6.484079
ArrayMultiReduce,2097152,128,16384,7.787101
ArrayMultiReduceDouble,2097152,128,16384,7.218640
ArrayMulti,2097152,256,8192,6.678488
ArrayMultiAdd,2097152,256,8192,7.437500
ArrayMultiReduce,2097152,256,8192,7.052237
ArrayMultiReduceDouble,2097152,256,8192,6.749635
ArrayMulti,2097152,512,4096,6.559339
ArrayMultiAdd,2097152,512,4096,7.367398
ArrayMultiReduce,2097152,512,4096,7.264021
ArrayMultiReduceDouble,2097152,512,4096,5.040068
ArrayMulti,2097152,1024,2048,7.407055
ArrayMultiAdd,2097152,1024,2048,6.404613
ArrayMultiReduce,2097152,1024,2048,6.010099
ArrayMultiReduceDouble,2097152,1024,2048,5.578170
ArrayMulti,4194304,8,524288,3.687689
ArrayMultiAdd,4194304,8,524288,3.872635
ArrayMultiReduce,4194304,8,524288,3.832420
ArrayMultiReduceDouble,4194304,8,524288,3.674978
ArrayMulti,4194304,16,262144,5.264933
ArrayMultiAdd,4194304,16,262144,6.283601
ArrayMultiReduce,4194304,16,262144,6.389967
ArrayMultiReduceDouble,4194304,16,262144,5.896508
ArrayMulti,4194304,32,131072,8.340085
ArrayMultiAdd,4194304,32,131072,9.280789
ArrayMultiReduce,4194304,32,131072,8.701406
ArrayMultiReduceDouble,4194304,32,131072,8.554008
ArrayMulti,4194304,64,65536,9.590927
ArrayMultiAdd,4194304,64,65536,11.514178
ArrayMultiReduce,4194304,64,65536,12.022438
ArrayMultiReduceDouble,4194304,64,65536,8.923975
ArrayMulti,4194304,128,32768,10.841525
ArrayMultiAdd,4194304,128,32768,11.584235
ArrayMultiReduce,4194304,128,32768,13.163185
ArrayMultiReduceDouble,4194304,128,32768,11.905591
ArrayMulti,4194304,256,16384,12.009116
ArrayMultiAdd,4194304,256,16384,13.215110
ArrayMultiReduce,4194304,256,16384,11.683721
ArrayMultiReduceDouble,4194304,256,16384,8.848201
ArrayMulti,4194304,512,8192,12.029783
ArrayMultiAdd,4194304,512,8192,12.300156
ArrayMultiReduce,4194304,512,8192,13.339771
ArrayMultiReduceDouble,4194304,512,8192,11.222038
ArrayMulti,4194304,1024,4096,12.351628
ArrayMultiAdd,4194304,1024,4096,12.635120
ArrayMultiReduce,4194304,1024,4096,10.903472
ArrayMultiReduceDouble,4194304,1024,4096,11.700245
ArrayMulti,8388608,8,1048576,4.021728
ArrayMultiAdd,8388608,8,1048576,4.201771
ArrayMultiReduce,8388608,8,1048576,4.164025
ArrayMultiReduceDouble,8388608,8,1048576,4.295440
ArrayMulti,8388608,16,524288,7.332449
ArrayMultiAdd,8388608,16,524288,7.246583
ArrayMultiReduce,8388608,16,524288,7.729156
ArrayMultiReduceDouble,8388608,16,524288,7.687458
ArrayMulti,8388608,32,262144,11.028515
ArrayMultiAdd,8388608,32,262144,11.451462
ArrayMultiReduce,8388608,32,262144,12.504894
ArrayMultiReduceDouble,8388608,32,262144,11.034390
ArrayMulti,8388608,64,131072,14.942461
ArrayMultiAdd,8388608,64,131072,14.728768
ArrayMultiReduce,8388608,64,131072,18.302830
ArrayMultiReduceDouble,8388608,64,131072,17.366316
ArrayMulti,8388608,128,65536,18.450248
ArrayMultiAdd,8388608,128,65536,19.037673
ArrayMultiReduce,8388608,128,65536,21.738678
ArrayMultiReduceDouble,8388608,128,65536,18.407292
ArrayMulti,8388608,256,32768,19.339017
ArrayMultiAdd,8388608,256,32768,15.715154
ArrayMultiReduce,8388608,256,32768,22.982740
ArrayMultiReduceDouble,8388608,256,32768,19.136999
ArrayMulti,8388608,512,16384,17.999412
ArrayMultiAdd,8388608,512,16384,18.803226
ArrayMultiReduce,8388608,512,16384,22.942511
ArrayMultiReduceDouble,8388608,512,16384,19.615684
ArrayMulti,8388608,1024,8192,19.714800
ArrayMultiAdd,8388608,1024,8192,18.343574
ArrayMultiReduce,8388608,1024,8192,20.069208
ArrayMultiReduceDouble,8388608,1024,8192,17.592524
ArrayMulti,16777216,8,2097152,4.463677
ArrayMultiAdd,16777216,8,2097152,4.505951
ArrayMultiReduce,16777216,8,2097152,4.523797
ArrayMultiReduceDouble,16777216,8,2097152,4.542816
ArrayMulti,16777216,16,1048576,8.215145
ArrayMultiAdd,16777216,16,1048576,8.231772
ArrayMultiReduce,16777216,16,1048576,8.453054
ArrayMultiReduceDouble,16777216,16,1048576,8.562242
ArrayMulti,16777216,32,524288,14.026952
ArrayMultiAdd,16777216,32,524288,14.228084
ArrayMultiReduce,16777216,32,524288,14.877745
ArrayMultiReduceDouble,16777216,32,524288,15.100841
ArrayMulti,16777216,64,262144,21.584465
ArrayMultiAdd,16777216,64,262144,22.572898
ArrayMultiReduce,16777216,64,262144,24.454302
ArrayMultiReduceDouble,16777216,64,262144,23.298356
ArrayMulti,16777216,128,131072,29.404050
ArrayMultiAdd,16777216,128,131072,24.684719
ArrayMultiReduce,16777216,128,131072,34.072954
ArrayMultiReduceDouble,16777216,128,131072,29.216689
ArrayMulti,16777216,256,65536,28.026347
ArrayMultiAdd,16777216,256,65536,25.161509
ArrayMultiReduce,16777216,256,65536,34.520168
ArrayMultiReduceDouble,16777216,256,65536,28.363177
ArrayMulti,16777216,512,32768,29.225086
ArrayMultiAdd,16777216,512,32768,24.260518
ArrayMultiReduce,16777216,512,32768,30.860950
ArrayMultiReduceDouble,16777216,512,32768,27.817930
ArrayMulti,16777216,1024,16384,28.615021
ArrayMultiAdd,16777216,1024,16384,25.799948
ArrayMultiReduce,16777216,1024,16384,29.514593
ArrayMultiReduceDouble,16777216,1024,16384,26.518576
ArrayMulti,33554432,8,4194304,4.628487
ArrayMultiAdd,33554432,8,4194304,4.673512
ArrayMultiReduce,33554432,8,4194304,4.752905
ArrayMultiReduceDouble,33554432,8,4194304,4.704430
ArrayMulti,33554432,16,2097152,9.886339
ArrayMultiAdd,33554432,16,2097152,9.883718
ArrayMultiReduce,33554432,16,2097152,10.301884
ArrayMultiReduceDouble,33554432,16,2097152,10.276879
ArrayMulti,33554432,32,1048576,17.832432
ArrayMultiAdd,33554432,32,1048576,17.284695
ArrayMultiReduce,33554432,32,1048576,19.085861
ArrayMultiReduceDouble,33554432,32,1048576,18.699580
ArrayMulti,33554432,64,524288,27.695184
ArrayMultiAdd,33554432,64,524288,28.391183
ArrayMultiReduce,33554432,64,524288,33.387960
ArrayMultiReduceDouble,33554432,64,524288,33.206067
ArrayMulti,33554432,128,262144,36.447290
ArrayMultiAdd,33554432,128,262144,31.865830
ArrayMultiReduce,33554432,128,262144,50.785723
ArrayMultiReduceDouble,33554432,128,262144,36.645478
ArrayMulti,33554432,256,131072,38.430933
ArrayMultiAdd,33554432,256,131072,31.325819
ArrayMultiReduce,33554432,256,131072,52.818834
ArrayMultiReduceDouble,33554432,256,131072,37.626652
ArrayMulti,33554432,512,65536,35.643043
ArrayMultiAdd,33554432,512,65536,31.733230
ArrayMultiReduce,33554432,512,65536,42.715986
ArrayMultiReduceDouble,33554432,512,65536,37.890337
ArrayMulti,33554432,1024,32768,36.095831
ArrayMultiAdd,33554432,1024,32768,30.744423
ArrayMultiReduce,33554432,1024,32768,37.233017
ArrayMultiReduceDouble,33554432,1024,32768,33.944351
ArrayMulti,67108864,8,8388608,4.746217
ArrayMultiAdd,67108864,8,8388608,4.759533
ArrayMultiReduce,67108864,8,8388608,5.295051
ArrayMultiReduceDouble,67108864,8,8388608,5.509038
ArrayMulti,67108864,16,4194304,10.381462
ArrayMultiAdd,67108864,16,4194304,10.384040
ArrayMultiReduce,67108864,16,4194304,10.814589
ArrayMultiReduceDouble,67108864,16,4194304,10.754284
ArrayMulti,67108864,32,2097152,19.251959
ArrayMultiAdd,67108864,32,2097152,19.356889
ArrayMultiReduce,67108864,32,2097152,20.715183
ArrayMultiReduceDouble,67108864,32,2097152,20.525934
ArrayMulti,67108864,64,1048576,33.699525
ArrayMultiAdd,67108864,64,1048576,33.233002
ArrayMultiReduce,67108864,64,1048576,38.310334
ArrayMultiReduceDouble,67108864,64,1048576,38.048729
ArrayMulti,67108864,128,524288,43.343467
ArrayMultiAdd,67108864,128,524288,35.595118
ArrayMultiReduce,67108864,128,524288,65.372569
ArrayMultiReduceDouble,67108864,128,524288,45.067212
ArrayMulti,67108864,256,262144,44.679640
ArrayMultiAdd,67108864,256,262144,34.910568
ArrayMultiReduce,67108864,256,262144,63.945664
ArrayMultiReduceDouble,67108864,256,262144,43.061177
ArrayMulti,67108864,512,131072,43.209427
ArrayMultiAdd,67108864,512,131072,36.100705
ArrayMultiReduce,67108864,512,131072,59.130087
ArrayMultiReduceDouble,67108864,512,131072,43.660877
ArrayMulti,67108864,1024,65536,43.842345
ArrayMultiAdd,67108864,1024,65536,35.709519
ArrayMultiReduce,67108864,1024,65536,48.790692
ArrayMultiReduceDouble,67108864,1024,65536,43.224094
ArrayMulti,134217728,8,16777216,5.480509
ArrayMultiAdd,134217728,8,16777216,5.482466
ArrayMultiReduce,134217728,8,16777216,5.592129
ArrayMultiReduceDouble,134217728,8,16777216,5.576146
ArrayMulti,134217728,16,8388608,10.619094
ArrayMultiAdd,134217728,16,8388608,10.559253
ArrayMultiReduce,134217728,16,8388608,11.010871
ArrayMultiReduceDouble,134217728,16,8388608,10.989875
ArrayMulti,134217728,32,4194304,19.766848
ArrayMultiAdd,134217728,32,4194304,19.917974
ArrayMultiReduce,134217728,32,4194304,21.654831
ArrayMultiReduceDouble,134217728,32,4194304,21.415189
ArrayMulti,134217728,64,2097152,35.006940
ArrayMultiAdd,134217728,64,2097152,35.417069
ArrayMultiReduce,134217728,64,2097152,41.379975
ArrayMultiReduceDouble,134217728,64,2097152,41.173570
ArrayMulti,134217728,128,1048576,48.843479
ArrayMultiAdd,134217728,128,1048576,38.786419
ArrayMultiReduce,134217728,128,1048576,75.212061
ArrayMultiReduceDouble,134217728,128,1048576,48.919121
ArrayMulti,134217728,256,524288,48.144227
ArrayMultiAdd,134217728,256,524288,38.639563
ArrayMultiReduce,134217728,256,524288,77.295080
ArrayMultiReduceDouble,134217728,256,524288,49.570957
ArrayMulti,134217728,512,262144,47.836343
ArrayMultiAdd,134217728,512,262144,37.595244
ArrayMultiReduce,134217728,512,262144,66.491754
ArrayMultiReduceDouble,134217728,512,262144,49.271588
ArrayMulti,134217728,1024,131072,48.129087
ArrayMultiAdd,134217728,1024,131072,38.082995
ArrayMultiReduce,134217728,1024,131072,54.780868
