ArrayMultiReduce,1048576,8,131072,0.699124
ArrayMulti,1048576,16,65536,1.850107
ArrayMultiAdd,1048576,16,65536,1.416374
ArrayMultiReduce,1048576,16,65536,1.119509
ArrayMulti,1048576,32,32768,2.784663
ArrayMultiAdd,1048576,32,32768,2.178144
ArrayMultiReduce,1048576,32,32768,1.744939
ArrayMulti,1048576,64,16384,3.436647
ArrayMultiAdd,1048576,64,16384,2.705221
ArrayMultiReduce,1048576,64,16384,2.442246
ArrayMulti,1048576,128,8192,3.893623
ArrayMultiAdd,1048576,128,8192,2.946241
ArrayMultiReduce,1048576,128,8192,3.046804
ArrayMulti,1048576,256,4096,3.885702
ArrayMultiAdd,1048576,256,4096,3.029201
ArrayMultiReduce,1048576,256,4096,2.848524
ArrayMulti,1048576,512,2048,3.881545
ArrayMultiAdd,1048576,512,2048,2.990847
ArrayMultiReduce,1048576,512,2048,2.528316
ArrayMulti,1048576,1024,1024,3.764517
ArrayMultiAdd,1048576,1024,1024,3.007023
ArrayMultiReduce,1048576,1024,1024,2.261949
ArrayMulti,2097152,8,262144,1.389545
ArrayMultiAdd,2097152,8,262144,0.930580
ArrayMultiReduce,2097152,8,262144,0.741464
ArrayMulti,2097152,16,131072,2.455960
ArrayMultiAdd,2097152,16,131072,1.673805
ArrayMultiReduce,2097152,16,131072,1.237235
ArrayMulti,2097152,32,65536,3.804620
ArrayMultiAdd,2097152,32,65536,2.706411
ArrayMultiReduce,2097152,32,65536,2.011437
ArrayMulti,2097152,64,32768,4.556995
ArrayMultiAdd,2097152,64,32768,3.740372
ArrayMultiReduce,2097152,64,32768,2.971737
ArrayMulti,2097152,128,16384,5.144189
ArrayMultiAdd,2097152,128,16384,3.789276
ArrayMultiReduce,2097152,128,16384,3.805904
ArrayMulti,2097152,256,8192,4.810412
ArrayMultiAdd,2097152,256,8192,3.613947
ArrayMultiReduce,2097152,256,8192,3.612982
ArrayMulti,2097152,512,4096,5.420398
ArrayMultiAdd,2097152,512,4096,3.884903
ArrayMultiReduce,2097152,512,4096,3.224924
ArrayMulti,2097152,1024,2048,5.380955
ArrayMultiAdd,2097152,1024,2048,4.080737
ArrayMultiReduce,2097152,1024,2048,2.751486
ArrayMulti,4194304,8,524288,1.451545
ArrayMultiAdd,4194304,8,524288,0.968027
ArrayMultiReduce,4194304,8,524288,0.752922
ArrayMulti,4194304,16,262144,2.671666
ArrayMultiAdd,4194304,16,262144,1.744444
ArrayMultiReduce,4194304,16,262144,1.281240
ArrayMulti,4194304,32,131072,4.307288
ArrayMultiAdd,4194304,32,131072,2.879966
ArrayMultiReduce,4194304,32,131072,2.181744
ArrayMulti,4194304,64,65536,5.954765
ArrayMultiAdd,4194304,64,65536,4.100802
ArrayMultiReduce,4194304,64,65536,3.405775
ArrayMulti,4194304,128,32768,6.383558
ArrayMultiAdd,4194304,128,32768,4.577835
ArrayMultiReduce,4194304,128,32768,4.799963
ArrayMulti,4194304,256,16384,6.360152
ArrayMultiAdd,4194304,256,16384,4.423863
ArrayMultiReduce,4194304,256,16384,4.054610
ArrayMulti,4194304,512,8192,6.051112
ArrayMultiAdd,4194304,512,8192,4.389138
ArrayMultiReduce,4194304,512,8192,3.311258
ArrayMulti,4194304,1024,4096,6.259557
ArrayMultiAdd,4194304,1024,4096,4.435010
ArrayMultiReduce,4194304,1024,4096,2.891331
ArrayMulti,8388608,8,1048576,1.480693
ArrayMultiAdd,8388608,8,1048576,0.982872
ArrayMultiReduce,8388608,8,1048576,0.768654
ArrayMulti,8388608,16,524288,2.763438
ArrayMultiAdd,8388608,16,524288,1.832738
ArrayMultiReduce,8388608,16,524288,1.314277
ArrayMulti,8388608,32,262144,4.738874
ArrayMultiAdd,8388608,32,262144,3.129117
ArrayMultiReduce,8388608,32,262144,2.244126
ArrayMulti,8388608,64,131072,6.818604
ArrayMultiAdd,8388608,64,131072,4.140932
ArrayMultiReduce,8388608,64,131072,3.680195
ArrayMulti,8388608,128,65536,7.474626
ArrayMultiAdd,8388608,128,65536,5.291849
ArrayMultiReduce,8388608,128,65536,5.076095
ArrayMulti,8388608,256,32768,7.343046
ArrayMultiAdd,8388608,256,32768,5.187016
ArrayMultiReduce,8388608,256,32768,4.469969
ArrayMulti,8388608,512,16384,7.348430
ArrayMultiAdd,8388608,512,16384,5.238663
ArrayMultiReduce,8388608,512,16384,3.796580
ArrayMulti,8388608,1024,8192,7.195679
ArrayMultiAdd,8388608,1024,8192,5.170289
ArrayMultiReduce,8388608,1024,8192,3.178566
