16,16384,0.419250,504.871227
16,16384,0.419250,509.315888
16,16384,0.419250,502.695107
16,16384,0.419250,500.190497
16,16384,0.419250,501.125585
16,16384,0.419250,504.443436
16,16384,0.419250,504.861249
16,16384,0.419250,504.642324
16,16384,0.419250,509.843359
16,16384,0.419250,501.503513
16,16384,0.419250,503.134782
16,16384,0.417480,503.937014
16,16384,0.417480,504.701995
16,16384,0.417480,506.990926
16,16384,0.417480,503.629662
16,16384,0.417480,516.769779
16,16384,0.417480,506.223993
16,16384,0.417480,503.105092
16,16384,0.417480,502.394226
16,16384,0.417480,500.400729
16,16384,0.417480,496.672671
16,16384,0.417480,500.048839
16,16384,0.419861,500.268713
16,16384,0.419861,505.090351
16,16384,0.419861,502.927178
16,16384,0.419861,502.838268
16,16384,0.419861,500.576824
16,16384,0.419861,506.905584
16,16384,0.419861,498.059328
16,16384,0.419861,498.762822
16,16384,0.419861,503.917170
16,16384,0.419861,502.113369
16,16384,0.419861,505.998855
16,16384,0.419861,502.917314
16,16384,0.420349,503.991565
16,16384,0.420349,491.532598
16,16384,0.420349,504.448398
16,16384,0.420349,520.849224
16,16384,0.420349,504.031267
16,16384,0.420349,503.778342
16,16384,0.420349,503.045798
16,16384,0.420349,502.907450
16,16384,0.420349,496.769073
16,16384,0.420349,502.512558
16,16384,0.420349,503.872536
16,16384,0.417297,501.611613
16,16384,0.417297,496.196162
16,16384,0.417297,500.342035
16,16384,0.417297,499.809637
16,16384,0.417297,501.734522
32,16384,0.421387,716.474725
32,16384,0.421387,717.237478
32,16384,0.421387,717.760378
32,16384,0.421387,723.010693
32,16384,0.421387,718.243650
32,16384,0.416016,718.425064
32,16384,0.416016,715.703529
32,16384,0.416016,718.374671
32,16384,0.416016,719.970714
32,16384,0.416016,717.549104
32,16384,0.416016,721.441752
32,16384,0.416016,712.635351
32,16384,0.416016,715.433500
32,16384,0.416016,718.848695
32,16384,0.416016,717.911321
32,16384,0.416016,717.468644
32,16384,0.416016,745.432016
32,16384,0.421875,718.334346
32,16384,0.421875,717.096845
32,16384,0.421875,716.896058
32,16384,0.421875,712.694846
32,16384,0.421875,708.062502
32,16384,0.421875,717.468644
32,16384,0.421875,720.649705
32,16384,0.421875,719.151637
32,16384,0.421875,716.585000
32,16384,0.421875,718.213474
32,16384,0.421875,718.636854
32,16384,0.421875,718.546083
32,16384,0.417786,715.553513
32,16384,0.417786,721.848627
32,16384,0.417786,716.725432
32,16384,0.417786,716.906080
32,16384,0.417786,716.926199
32,16384,0.417786,714.584803
32,16384,0.417786,716.574987
32,16384,0.417786,715.263644
32,16384,0.417786,717.790516
32,16384,0.417786,716.434613
32,16384,0.417786,723.368167
32,16384,0.415466,719.070817
32,16384,0.415466,718.838618
32,16384,0.415466,719.101141
32,16384,0.415466,720.386050
32,16384,0.415466,719.899891
32,16384,0.415466,718.455334
32,16384,0.415466,719.930285
32,16384,0.415466,712.110075
32,16384,0.415466,715.123784
32,16384,0.415466,713.032350
64,16384,0.414795,879.090681
64,16384,0.425049,879.876278
64,16384,0.425049,880.239300
64,16384,0.425049,885.277058
64,16384,0.425049,882.682506
64,16384,0.425049,894.588813
64,16384,0.425049,892.919431
64,16384,0.425049,884.130562
64,16384,0.425049,892.919431
64,16384,0.425049,887.902338
64,16384,0.425049,888.457026
64,16384,0.425049,881.907115
64,16384,0.425049,878.110697
64,16384,0.429199,880.587501
64,16384,0.429199,878.969975
64,16384,0.429199,893.729949
64,16384,0.429199,891.008104
64,16384,0.429199,890.868570
64,16384,0.429199,894.291887
64,16384,0.429199,883.947405
64,16384,0.429199,895.089219
64,16384,0.429199,877.087780
64,16384,0.429199,882.941311
64,16384,0.429199,871.800978
64,16384,0.429199,878.065537
64,16384,0.421448,882.347884
64,16384,0.421448,878.985040
64,16384,0.421448,880.511792
64,16384,0.421448,879.966977
64,16384,0.421448,878.050447
64,16384,0.421448,877.012671
64,16384,0.421448,914.939249
64,16384,0.421448,880.723834
64,16384,0.421448,880.920845
64,16384,0.421448,881.284730
64,16384,0.421448,880.693528
64,16384,0.422852,887.579109
64,16384,0.422852,871.355875
64,16384,0.422852,935.347768
64,16384,0.422852,889.027819
64,16384,0.422852,876.682278
64,16384,0.422852,881.497145
64,16384,0.422852,892.234781
64,16384,0.422852,885.782512
64,16384,0.422852,887.902338
64,16384,0.422852,933.608057
64,16384,0.422852,879.966977
64,16384,0.422852,873.034805
64,16384,0.423035,871.964310
64,16384,0.423035,876.052278
16,32768,0.419556,574.322625
16,32768,0.419556,573.072339
16,32768,0.419556,575.326162
16,32768,0.419556,579.844746
16,32768,0.419556,584.688471
16,32768,0.419556,573.235924
16,32768,0.419556,573.675896
16,32768,0.419556,575.536343
16,32768,0.419434,575.096739
16,32768,0.419434,575.138710
16,32768,0.419434,573.088350
16,32768,0.419434,573.097956
16,32768,0.419434,571.821062
16,32768,0.419434,572.585246
16,32768,0.419434,571.936043
16,32768,0.419434,574.725523
16,32768,0.419434,576.641517
16,32768,0.419434,575.345526
16,32768,0.419434,574.825566
16,32768,0.418549,575.970102
16,32768,0.418549,574.535291
16,32768,0.418549,575.255028
16,32768,0.418549,576.430529
16,32768,0.418549,575.135485
16,32768,0.418549,576.196987
16,32768,0.418549,575.006319
16,32768,0.418549,582.231721
16,32768,0.418549,574.712641
16,32768,0.418549,580.798470
16,32768,0.418549,576.719480
16,32768,0.420197,572.703732
16,32768,0.420197,571.862556
16,32768,0.420197,573.470278
16,32768,0.420197,580.377114
16,32768,0.420197,576.414283
16,32768,0.420197,580.248867
16,32768,0.420197,580.525181
16,32768,0.420197,573.733754
16,32768,0.420197,574.390264
16,32768,0.420197,576.031659
16,32768,0.420197,575.860009
16,32768,0.422058,572.793428
16,32768,0.422058,576.174280
16,32768,0.422058,574.309714
16,32768,0.422058,576.145103
16,32768,0.422058,575.565458
16,32768,0.422058,579.848024
16,32768,0.422058,575.048277
16,32768,0.422058,574.644927
16,32768,0.422058,573.769107
32,32768,0.418365,950.224581
32,32768,0.423462,954.823085
32,32768,0.423462,949.968893
32,32768,0.423462,949.088470
32,32768,0.423462,977.948415
32,32768,0.423462,951.814399
32,32768,0.423462,948.938932
32,32768,0.423462,962.478349
32,32768,0.423462,950.057084
32,32768,0.423462,954.564916
32,32768,0.423462,955.197156
32,32768,0.423462,956.080041
32,32768,0.420227,956.303297
32,32768,0.420227,956.026505
32,32768,0.420227,951.982516
32,32768,0.420227,953.880283
32,32768,0.420227,955.562617
32,32768,0.420227,954.992266
32,32768,0.420227,954.573867
32,32768,0.420227,956.991480
32,32768,0.420227,949.070840
32,32768,0.420227,964.163985
32,32768,0.420227,946.430571
32,32768,0.420227,953.898026
32,32768,0.414520,952.859533
32,32768,0.414520,953.453928
32,32768,0.414520,950.568561
32,32768,0.414520,944.510048
32,32768,0.414520,940.726867
32,32768,0.414520,957.215095
32,32768,0.414520,971.970444
32,32768,0.414520,952.761970
32,32768,0.414520,955.116968
32,32768,0.414520,955.651784
32,32768,0.414520,956.481923
32,32768,0.419739,938.536863
32,32768,0.419739,941.072703
32,32768,0.419739,943.500564
32,32768,0.419739,942.658010
32,32768,0.419739,959.313487
32,32768,0.419739,936.100209
32,32768,0.419739,941.046735
32,32768,0.419739,939.346125
32,32768,0.419739,940.692291
32,32768,0.419739,933.710236
32,32768,0.419739,940.830546
32,32768,0.417542,953.169924
32,32768,0.417542,955.999772
32,32768,0.417542,968.642112
32,32768,0.417542,949.854393
64,32768,0.421722,1314.488931
64,32768,0.421722,1321.017648
64,32768,0.421722,1316.093817
64,32768,0.421722,1322.416452
64,32768,0.421722,1334.045465
64,32768,0.421722,1310.938161
64,32768,0.422272,1310.669627
64,32768,0.422272,1361.122942
64,32768,0.422272,1318.143811
64,32768,0.422272,1309.781173
64,32768,0.422272,1320.081006
64,32768,0.422272,1322.604414
64,32768,0.422272,1317.109623
64,32768,0.422272,1334.393233
64,32768,0.422272,1334.028114
64,32768,0.422272,1313.241466
64,32768,0.422272,1308.542623
64,32768,0.420349,1346.199313
